prediction_covid_topic,title,description,authors,date_download,maintext,url,gdelt_title,gdelt_url,modeSearch,sourcecountrySearch,termSearch,periodtimeSearch,isOR,countMaximumRecords,urlGDELTV2FTAPI,urlArticleMobile,datetimeArticle,urlImage,domainArticle,languageArticle,countryArticle,pred_input,model_accuracy,model_kappa,model_f1,model_precision,model_recall,model,sample_size,train_prop_covid,mtry,n_tree,min_node_size,splitrule,model_type,fitted_on
1,"China regista mais cinco casos, aulas e voos de regresso","As últimas notícias e reportagens sobre Portugal e o Mundo. Actualidade, Globo, Desporto, Fama e TV, Arte e Lazer. Passatempos. Todas as fotos e videos em destak.pt",Destak,2020-05-17 09:15:19,"Covid-19
A China registou cinco casos de infeção com o novo coronavírus nas últimas 24 horas, no momento em que a cidade de Xangai anunciou o reinício de algumas aulas e as companhias aéreas retomaram voos.
Dos novos casos, dois foram importados e três foram identificados na província de Jilin, no nordeste do país.
Nenhuma nova morte foi registada no último mês, mas as autoridades de Jilin somaram retroativamente um óbito à contabilidade, elevando o total de fatalidades na China para 4.634, entre os 82.947 casos registados desde que o surto foi detetado pela primeira vez em Wuhan no final de 2019.",http://www.destak.pt/artigo/421368-china-regista-mais-cinco-casos-aulas-e-voos-de-regresso,"Destak . pt | Covid - 19 : China regista mais cinco casos , aulas e voos de regresso",http://www.destak.pt/artigo/421368-china-regista-mais-cinco-casos-aulas-e-voos-de-regresso,artlist,PO,,100 minutes,FALSE,250,https://api.gdeltproject.org/api/v2/doc/doc?query=%20sourcecountry:po&sourcelang:por&mode=artlist&format=json&timespan=100&maxrecords=250&sort=datedesc,NA,2020-05-17T03:45:00Z,http://www.destak.pt/images/newsletter_no_img.jpg,destak.pt,Portuguese,Portugal,"Covid-19
A China registou cinco casos de infeção com o novo coronavírus nas últimas 24 horas, no momento em que a cidade de Xangai anunciou o reinício de algumas aulas e as companhias aéreas retomaram voos.
Dos novos casos, dois foram importados e três foram identificados na província de Jilin, no nordeste do país.
Nenhuma nova morte foi registada no último mês, mas as autoridades de Jilin somaram retroativamente um óbito à contabilidade, elevando o total de fatalidades na China para 4.634, entre os 82.947 casos registados desde que o surto foi detetado pela primeira vez em Wuhan no final de 2019.",0.9646357051555177,0.9280809565036006,0.9686674216685542,0.970499243570348,0.9668425018839487,"Random Forests
('ranger' package, R 3.5.3.)
Wright MN, Ziegler A (2017). “ranger: A Fast Implementation of Random Forests for High Dimensional Data in C++ and R.” Journal of Statistical Software, 77(1), 1–17. doi: 10.18637/jss.v077.i01.",5479,0.4347048300536673,204,500,20,gini,classification,2020-04-05
